keyword,context,title,author,topic
feel,in a twinkling; don’t you feel that you could?” heathcliff’s face,Wuthering Heights,Emily Brontë,-1
feel,"thinking of that i don’t feel pain.” but, mr. lockwood, i",Wuthering Heights,Emily Brontë,-1
feel,weak to read; yet i feel as if i could enjoy,Wuthering Heights,Emily Brontë,8
feel,when circumstances caused each to feel that the one’s interest was,Wuthering Heights,Emily Brontë,-1
feel,when circumstances caused each to feel that the one’s interest was,Wuthering Heights,Emily Brontë,-1
feel,“i’m not envious: i never feel hurt at the brightness of,Wuthering Heights,Emily Brontë,-1
feel,"myself. i expect you to feel flattered. nay, it’s not nelly;",Wuthering Heights,Emily Brontë,-1
feel,the lattice. do let me feel it—it comes straight down the,Wuthering Heights,Emily Brontë,-1
feel,"air blows so sweetly, i feel that it would cure you.”",Wuthering Heights,Emily Brontë,-1
feel,my bonnet. “did you ever feel a touch of it in,Wuthering Heights,Emily Brontë,8
feel,"distress you hereafter, think i feel the same distress underground, and",Wuthering Heights,Emily Brontë,-1
feel,greedy jealousy. i did not feel as if i were in,Wuthering Heights,Emily Brontë,-1
feel,"look at those eyes, and feel those wasted hands,” he answered.",Wuthering Heights,Emily Brontë,25
feel,"hell can break, and i feel an assurance of the endless",Wuthering Heights,Emily Brontë,9
feel,"good causes i have to feel that sentiment for him, and",Wuthering Heights,Emily Brontë,-1
feel,strong enough to make me feel pretty certain that he would,Wuthering Heights,Emily Brontë,-1
feel,"it back to me. people feel with their hearts, ellen: and",Wuthering Heights,Emily Brontë,-1
feel,i have not power to feel for him: and i would,Wuthering Heights,Emily Brontë,-1
feel,hareton did not appear to feel this threat; so the tears,Wuthering Heights,Emily Brontë,-1
feel,that vile nonsense. you can feel in yourself it is impossible,Wuthering Heights,Emily Brontë,8
feel,answered; “but i shall never feel at ease till i know.,Wuthering Heights,Emily Brontë,-1
feel,answered; “but i shall never feel at ease till i know.,Wuthering Heights,Emily Brontë,-1
feel,"the fire. “how do you feel now, master heathcliff?” i inquired,",Wuthering Heights,Emily Brontë,-1
feel,"me, frequently; and then i feel so cross and bitter, i",Wuthering Heights,Emily Brontë,-1
feel,"in the morning, i often feel sick—papa says i grow so",Wuthering Heights,Emily Brontë,-1
feel,my ear. i appeared to feel the warm breath of it,Wuthering Heights,Emily Brontë,25
feel,"free,’ she answered: ‘i should feel well—but,’ she continued, with a",Wuthering Heights,Emily Brontë,-1
feel,"against death alone, that i feel and see only death! i",Wuthering Heights,Emily Brontë,-1
feel,and see only death! i feel like death!’ “and she looked,Wuthering Heights,Emily Brontë,-1
feel,give you warning that i feel no disposition to retain thrushcross,Wuthering Heights,Emily Brontë,33
feel,"so much of novelty to feel and learn, that neither experienced",Wuthering Heights,Emily Brontë,-1
feel,betrayal of confidence made him feel his own man again. “you,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"much,” said polly, beginning to feel shy at the thought. “la,",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"enchantment subsided, polly began to feel uncomfortable, to be sure her",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"queer here.” but polly did feel and look very shy, when",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"herself, and trying not to feel homesick. the coasters were at",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"herself, and trying not to feel homesick. the coasters were at",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"i don't believe they will feel good, for i shall be",An Old-Fashioned Girl,Louisa May Alcott,3
feel,no one can fail to feel their beauty and love the,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"bright and cosy. “i don't feel like stories to-night, tom. i've",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"you, the other one would feel so sorry. every cross word",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"tray, so that she might feel sure they were safe from",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"of me, and i can't feel as i did; and i'd",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"over, she soon began to feel better about it. it was",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"came, so we began to feel rather slighted, for other people",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,pleasant as it is. i feel quite blasé already. if you,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"into her heart, making her feel very rich, and pity maud",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"into her heart, making her feel very rich, and pity maud",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"you,” answered fanny, quick to feel the generous spirit of her",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"again, and she could not feel happy to be left out",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"said to her, “when you feel out of sorts, try to",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"bundles, that no one could feel offended, but would find an",An Old-Fashioned Girl,Louisa May Alcott,3
feel,“i've no doubt she would feel highly honored to be allowed,An Old-Fashioned Girl,Louisa May Alcott,3
feel,of ennui. don't you ever feel so?”,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"of ennui. don't you ever feel so?” “things worry me sometimes,",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"not to care, but girls feel little slights keenly, and more",An Old-Fashioned Girl,Louisa May Alcott,3
feel,depositing fan at belle's. “i feel as if i was going,An Old-Fashioned Girl,Louisa May Alcott,3
feel,depositing fan at belle's. “i feel as if i was going,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"and said, 'o, ma'am, i feel as if i'd been born",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"a shape which she could feel and understand, and life grew",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"want something to see and feel and live by day-by-day, and",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"there sometimes; it makes him feel good, he says,” said maud,",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"was quick to see and feel these things, and was not",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"work exquisitely, and begins to feel anxious to be earning something.",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"i don't want her to feel dependent and unhappy, and a",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"every girl and woman to feel this duty, and make any",An Old-Fashioned Girl,Louisa May Alcott,13
feel,"how to look at and feel it,” said polly, very quietly,",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"them sometimes, and they soon feel that they are not considered",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"little vanities and pleasures, but feel dreadfully poor when we come",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"always makes me cry, and feel as if i had no",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"without friends, and make her feel that there is a place",An Old-Fashioned Girl,Louisa May Alcott,3
feel,delightful flurry which young ladies feel on such occasions. it is,An Old-Fashioned Girl,Louisa May Alcott,3
feel,for asking me to-night. i feel just like having a regular,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"america, for young america, i feel bound to depict my honored",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"in my pocket if i feel too much dressed,” said polly",An Old-Fashioned Girl,Louisa May Alcott,3
feel,night. then he began to feel that he had not fully,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"little flirtation with somebody. i feel responsible, you know, because i",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"affliction, the heartache. “there, i feel better. i've been needing a",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"said fanny, “but i don't feel now as if i ever",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"that's independent, and makes us feel better but that dear woman",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"can't pay for, and we feel her influence all through the",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"then in the mood to feel the beauty of this, for",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,almost any of them would feel immensely flattered if he liked,An Old-Fashioned Girl,Louisa May Alcott,-1
feel,them would feel immensely flattered if he liked,An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"our business, though we might feel a wish to know what",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"our business, though we might feel a wish to know what",An Old-Fashioned Girl,Louisa May Alcott,3
feel,are quick to see and feel in men who have been,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"laid upon the shelf. i feel so already, for i don't",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"caress, or cry when they feel most, and all he could",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"me manage it, and don't feel any shame or anxiety about",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"your wits, and makes you feel as if you had more",An Old-Fashioned Girl,Louisa May Alcott,3
feel,"your wits, and makes you feel as if you had more",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"in his face made polly feel a little guilty, so she",An Old-Fashioned Girl,Louisa May Alcott,3
feel,well i really begin to feel quite proud of him.” fan,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"true love was, and to feel that the sentiment which she",An Old-Fashioned Girl,Louisa May Alcott,3
feel,tone which caused him to feel that the race of angels,An Old-Fashioned Girl,Louisa May Alcott,3
feel,"every day, and i shall feel that i'm working to get",An Old-Fashioned Girl,Louisa May Alcott,-1
feel,"mr tulliver, peremptorily, beginning to feel rather uncomfortable at these free",The Mill on the Floss,George Eliot,-1
feel,"meal,—all helped to make maggie feel that the mill was a",The Mill on the Floss,George Eliot,-1
feel,her mind caused her to feel more than usual pity for,The Mill on the Floss,George Eliot,-1
feel,assured her that worms couldn’t feel (it was tom’s private opinion,The Mill on the Floss,George Eliot,-1
feel,"knowledge “stuff,” and did not feel surprised at her cleverness. tom,",The Mill on the Floss,George Eliot,-1
feel,that it was impossible to feel altogether gloomy: there was hope,The Mill on the Floss,George Eliot,6
feel,"said, ‘mrs pullet, i can feel for you.’ that was what",The Mill on the Floss,George Eliot,6
feel,"she thought, of making them feel that they were accountable creatures,",The Mill on the Floss,George Eliot,6
feel,"have somebody to make them feel their duty. “well, my dears,”",The Mill on the Floss,George Eliot,6
feel,"to cry, and did not feel that maggie’s grief spoiled his",The Mill on the Floss,George Eliot,-1
feel,"“ye-e-es,” said maggie, beginning to feel life a little more tolerable.",The Mill on the Floss,George Eliot,-1
feel,riding away. no man could feel more resolute till he got,The Mill on the Floss,George Eliot,-1
feel,"hand, that these shy juniors feel you to be a truly",The Mill on the Floss,George Eliot,-1
feel,"hand, that these shy juniors feel you to be a truly",The Mill on the Floss,George Eliot,27
feel,"polite smile, hoping he would feel very kindly toward her as",The Mill on the Floss,George Eliot,-1
feel,herself that she did not feel more delighted. but it was,The Mill on the Floss,George Eliot,-1
feel,"use a washing-basin, and to feel an interest in books. it",The Mill on the Floss,George Eliot,-1
feel,want of thorough application. “you feel no interest in what you’re,The Mill on the Floss,George Eliot,-1
feel,"for a boy than to feel himself useful, mrs stelling considered",The Mill on the Floss,George Eliot,-1
feel,would help to make him feel that lorton parsonage was a,The Mill on the Floss,George Eliot,-1
feel,would help to make him feel that lorton parsonage was a,The Mill on the Floss,George Eliot,-1
feel,with latin before he can feel the pitiable absurdity of a,The Mill on the Floss,George Eliot,-1
feel,"delighted tom, and made him feel as if he were a",The Mill on the Floss,George Eliot,-1
feel,and she meant him to feel that she behaved exceedingly well,The Mill on the Floss,George Eliot,-1
feel,definite conclusion. “i’ll make him feel for it when i’m a,The Mill on the Floss,George Eliot,6
feel,him feel for it when i’m a,The Mill on the Floss,George Eliot,10
